Office Name,Address,State,City,Date,Expense Type,Amount
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-01-03,internet,149
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-02-02,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-02-02,water,153
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-02-02,electric,552
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-02-02,internet,113
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-03-03,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-03-03,water,106
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-03-03,electric,330
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-03-03,internet,155
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-04-02,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-04-02,water,291
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-04-02,electric,248
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-04-02,internet,183
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-06-23,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-06-23,water,190
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-06-23,electric,442
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-06-23,internet,131
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-07-23,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-07-23,water,129
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-07-23,electric,229
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-07-23,internet,197
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-08-22,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-08-22,water,111
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-08-22,electric,531
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-08-22,internet,195
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-09-21,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-09-21,water,208
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-09-21,electric,499
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-09-21,internet,107
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-10-21,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-10-21,water,186
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-10-21,electric,237
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-10-21,internet,117
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-11-20,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-11-20,water,287
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-11-20,electric,285
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-11-20,internet,141
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-12-20,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-12-20,water,148
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-12-20,electric,202
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2022-12-20,internet,142
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-01-19,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-01-19,water,102
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-01-19,electric,558
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-01-19,internet,120
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-02-18,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-02-18,water,135
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-02-18,electric,340
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-02-18,internet,170
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-03-20,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-03-20,water,261
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-03-20,electric,524
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-03-20,internet,153
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-04-19,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-04-19,water,213
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-04-19,electric,399
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-04-19,internet,145
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-05-19,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-05-19,water,195
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-05-19,electric,286
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-05-19,internet,104
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-06-18,rent,16177
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-06-18,water,169
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-06-18,electric,410
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-06-18,internet,109
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-07-18,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-07-18,water,299
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-07-18,electric,463
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-07-18,internet,190
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-08-17,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-08-17,water,132
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-08-17,electric,544
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-08-17,internet,102
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-09-16,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-09-16,water,276
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-09-16,electric,369
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-09-16,internet,192
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-10-16,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-10-16,water,129
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-10-16,electric,428
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-10-16,internet,148
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-11-15,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-11-15,water,184
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-11-15,electric,443
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-11-15,internet,180
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-12-15,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-12-15,water,239
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-12-15,electric,333
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2023-12-15,internet,139
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-01-14,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-01-14,water,202
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-01-14,electric,475
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-01-14,internet,162
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-02-13,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-02-13,water,243
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-02-13,electric,526
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-02-13,internet,167
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-03-14,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-03-14,water,212
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-03-14,electric,366
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-03-14,internet,115
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-04-13,rent,17795
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-04-13,water,110
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-04-13,electric,327
Dream Homes Newark,90021 Jerry Forest,NJ,Newark,2024-04-13,internet,130
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-05-04,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-05-04,water,165
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-05-04,electric,454
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-05-04,internet,138
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-06-03,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-06-03,water,205
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-06-03,electric,436
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-06-03,internet,150
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-07-03,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-07-03,water,165
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-07-03,electric,298
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-07-03,internet,173
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-08-02,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-08-02,water,249
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-08-02,electric,408
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-08-02,internet,193
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-09-01,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-09-01,water,132
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-09-01,electric,239
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-09-01,internet,135
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-10-01,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-10-01,water,116
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-10-01,electric,298
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-10-01,internet,167
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-10-31,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-10-31,water,220
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-10-31,electric,510
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-10-31,internet,165
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-11-30,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-11-30,water,124
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-11-30,electric,568
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-11-30,internet,110
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-12-30,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-12-30,water,111
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-12-30,electric,318
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2020-12-30,internet,198
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-01-29,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-01-29,water,110
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-01-29,electric,551
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-01-29,internet,160
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-02-28,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-02-28,water,226
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-02-28,electric,421
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-02-28,internet,196
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-03-30,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-03-30,water,131
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-03-30,electric,213
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-03-30,internet,149
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-04-29,rent,18749
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-04-29,water,288
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-04-29,electric,490
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-04-29,internet,154
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-05-29,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-05-29,water,128
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-05-29,electric,324
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-05-29,internet,190
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-06-28,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-06-28,water,142
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-06-28,electric,255
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-06-28,internet,127
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-07-28,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-07-28,water,244
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-07-28,electric,575
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-07-28,internet,133
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-08-27,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-08-27,water,106
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-08-27,electric,242
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-08-27,internet,104
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-09-26,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-09-26,water,165
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-09-26,electric,221
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-09-26,internet,192
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-10-26,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-10-26,water,101
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-10-26,electric,347
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-10-26,internet,152
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-11-25,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-11-25,water,291
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-11-25,electric,292
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-11-25,internet,173
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-12-25,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-12-25,water,169
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-12-25,electric,480
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2021-12-25,internet,189
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-01-24,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-01-24,water,143
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-01-24,electric,403
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-01-24,internet,136
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-02-23,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-02-23,water,276
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-02-23,electric,473
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-02-23,internet,197
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-03-25,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-03-25,water,172
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-03-25,electric,253
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-03-25,internet,178
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-04-24,rent,20624
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-04-24,water,189
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-04-24,electric,443
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-04-24,internet,193
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-05-24,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-05-24,water,249
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-05-24,electric,234
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-05-24,internet,165
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-06-23,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-06-23,water,103
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-06-23,electric,475
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-06-23,internet,149
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-07-23,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-07-23,water,198
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-07-23,electric,370
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-07-23,internet,126
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-08-22,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-08-22,water,169
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-08-22,electric,351
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-08-22,internet,147
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-09-21,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-09-21,water,196
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-09-21,electric,293
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-09-21,internet,116
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-10-21,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-10-21,water,212
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-10-21,electric,481
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-10-21,internet,133
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-11-20,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-11-20,water,131
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-11-20,electric,285
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-11-20,internet,146
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-12-20,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-12-20,water,284
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-12-20,electric,440
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2022-12-20,internet,153
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-01-19,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-01-19,water,108
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-01-19,electric,273
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-01-19,internet,101
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-02-18,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-02-18,water,165
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-02-18,electric,485
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-02-18,internet,133
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-03-20,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-03-20,water,280
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-03-20,electric,415
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-03-20,internet,140
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-04-19,rent,22686
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-04-19,water,202
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-04-19,electric,294
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-04-19,internet,172
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-05-19,rent,24955
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-05-19,water,165
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-05-19,electric,351
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-05-19,internet,190
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-06-18,rent,24955
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-06-18,water,242
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-06-18,electric,538
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-06-18,internet,134
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-07-18,rent,24955
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-07-18,water,226
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-07-18,electric,580
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-07-18,internet,187
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-08-17,rent,24955
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-08-17,water,286
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-08-17,electric,244
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-08-17,internet,178
Dream Homes Trenton,6087 Romero Skyway,NJ,Trenton,2023-09-16,rent,24955
